full_name,short_name
徐州高新鸿盛私募基金管理有限公司,高新鸿盛私募基金
上海合圆资产管理有限公司,合圆资产
深圳磐石财富管理有限公司,深圳磐石财富
济南市科技咨询开发服务中心,济南科技咨询开发中心
正荣集团有限公司,正荣集团
北京冷杉宽客私募基金管理有限公司,冷杉宽客私募基金
华宝基金管理有限公司,华宝基金
长沙嘉信融成投资基金管理有限公司,长沙嘉信融成投资
CSIRO Innovation Fund,CSIRO Innovation Fund
青岛兆祥资产管理有限公司,乐享财富
江西心客投资有限公司,心客投资
上海基音投资管理中心（有限合伙）,基因资本
谦达（天津）国际贸易有限公司,谦达贸易
VMS Zhaoke Investment Fund SP,VMS Zhaoke Investment
嘉兴竹玉才志一号股权投资合伙企业（有限合伙）,嘉兴竹玉才志一号投资
北京秉鸿嘉辰创业投资管理有限公司,秉鸿嘉辰创投
开化同利投资管理合伙企业（有限合伙）,开化同利
杭州华御投资管理有限公司,杭州华御投资
无锡华邦智能装备有限公司,华邦化工
泰安点石投资管理有限公司,泰安点石投资
东莞市科创资本投资管理有限公司,东莞市科创资本投资
上海相兑资产管理有限公司,上海相兑资管
浙江民营企业联合投资股份有限公司,浙民投
青岛彩虹激光有限公司,彩虹激光
韩投伙伴（上海）创业投资管理有限责任公司,韩投伙伴（中国）
四川发展弘科股权投资基金管理有限公司,四川发展弘科股权投资
北京乐和世纪科技有限公司,乐和资本
江苏东布洲创业投资有限公司,东布洲创投
厦门清大智慧科技有限公司,清大智慧
上海泽升投资管理有限公司,上海泽升
上海时玺海投资管理有限公司,上海时玺海投资
贵州福润实业股份有限公司,福润实业
嘉里控股有限公司,嘉里控股
盈懋有限公司,盈懋有限
中国东方航空集团有限公司,东方航空集团
共青城天禧投资合伙企业（有限合伙）,共青城天禧投资
上海道禾长期投资管理有限公司,上海道禾长期投资
厦门弈股法商投资有限公司,弈股法商资本
湖南华鸿景开投资管理有限公司,华鸿投资
中南红文化集团股份有限公司,中南文化
北京望京新兴产业区综合开发有限公司,望京综开
NextWorld Capital,NextWorld Capital
深圳市润樽投资管理有限公司,润樽投资
广东东鹏文化创意股份有限公司,东鹏陶瓷
广东华骏股权投资基金管理有限公司,广东华骏基金管理
北京博睿智投资管理有限公司,博睿智投资
西证创新投资有限公司,西证创新
上海桥石盈柏投资管理有限公司,桥石盈柏投资
平阳九演资产管理有限公司,平阳九演资产
思脉（上海）投资管理有限公司,思脉上海投资
一八九八创业投资管理（北京）有限公司,一八九八创投基金
启迪裕麟（北京）投资管理有限公司,启迪裕麟投资
Apex One International Limited,Apex One International
上海睿笕创业投资管理有限公司,睿笕创业投资
宁波繁菁投资管理有限公司,宁波繁菁投资
杭州金转源投资管理合伙企业（有限合伙）,金转源投资
上海郁泰投资管理有限公司,郁泰投资
Baring Private Equity Asia GP VII Limited,Baring Private Equity Asia GP VII Limited
Knightsbridge Partners Inc.,Knightsbridge
航天投资控股有限公司,航天投资
宿迁信石创业投资管理有限公司,宿迁信石创业投资管理有限公司
杭州玖岳投资管理合伙企业（有限合伙）,玖岳投资
宁波梅山保税港区知更鸟股权投资合伙企业（有限合伙）,宁波梅山保税港区知更鸟股权投资
杭州日报传媒有限公司,杭州日报
广州市晔源投资管理有限公司,晔源投资
深圳市开心同创投资企业（有限合伙）,开心同创
江苏能达私募基金管理有限公司,能达私募基金
City Hill Ventures,City Hill Ventures
天津兰馨投资管理有限公司,天津兰馨投资
江苏新潮创新投资集团有限公司,新潮科技集团
厦门清矽华闳股权投资合伙企业（有限合伙）,清矽华闳股投
祥恩股权投资管理（上海）有限公司,祥峰投资
MFG Vineyards I Limited,MFG Vineyards I
燕园创新（北京）投资管理有限公司,燕园创新投
凯默斯医药科技（上海）有限公司,凯默斯医药科技
宁波丰年荣通投资管理有限公司,丰年荣通
Cormorant,Cormorant
深圳市湘财资本管理有限公司,湘财资本
陕西维度私募基金管理有限公司,陕西维度
佳辰资本有限公司,佳辰资本
深圳前海国裕资产管理有限公司,深圳前海国裕资产
济南四建（集团）有限责任公司,济南四建（集团）
中华开发金控创业投资（香港）有限公司,中华开发金控创投
Think Investments,Think Investments
厦门联新股权投资合伙企业（普通合伙）,深圳联新
加拿大商业增长基金,CBGF
中盛国泰（北京）投资基金管理有限公司,中盛基金
西安天勤汇理投资管理有限公司,西安天勤汇理投资
北京轻舟投资管理有限公司,轻舟投资
Max Choice Ventures Limited,Max Choice
江苏英掘投资管理有限公司,英掘投资
安徽正泽股权投资有限公司,安徽正泽投资
北京微媒互动科技股份有限公司,微媒互动
上海德殷投资控股有限公司,德殷投资控股
绿色发展基金私募股权投资管理（上海）有限公司,上海绿色发展基金
中网载线控股有限公司,中网载线
北京广德成信投资管理咨询有限公司,北京广德成信投资
四川佳明德股权投资基金管理有限公司,四川佳明德投资
FreeS International Holdings(Hong Kong)Limited,FreeS International Holdings
深圳名正顺达投资管理有限公司,名正顺达
上海潇琪投资管理有限公司,潇琪投资
北京国兵晟乾投资管理有限责任公司,北京国兵晟乾投资
上海银极资产管理有限公司,银极资产
Pacificland,Pacificland
上海星斗资产管理有限公司,星斗资产
上海拙道投资管理有限公司,上海拙道
珠海横琴微晟管理咨询企业（有限合伙）,珠海横琴微晟管理咨询
宁波立而达投资咨询有限公司,立而达
上海荷多投资管理有限责任公司,PreAngel Fund
杭州联络互动信息科技股份有限公司,联络互动
定远县国有资产运营有限公司,定远国有资产
上海卫宁投资管理有限公司,上海卫宁
重庆歌斐隆鑫股权投资管理有限公司,歌斐隆鑫股权
MX capital Group,MX capital
青岛欧森海事技术服务有限公司,欧森海事
上海沂景投资有限公司,沂景资本
赣州康裕投资管理合伙企业（有限合伙）,赣州康裕
万向创业投资股份公司,万向创业投资
北京蓝杉天成管理咨询合伙企业（有限合伙）,蓝杉天成
Summer Ample Holdings Limited,Summer Ample Holdings
元兹投资管理（上海）有限公司,元兹投资
西藏叶山投资管理有限公司,西藏叶山投资
Muang Thai Fuchsia Ventures,Muang Thai Fuchsia Ventures
共青城鼎石高云私募基金管理有限公司,鼎石高云私募基金
《文化中国》投资基金管理有限公司,《文化中国》投资基金管理
上海万丰友方投资管理有限公司,万丰友方
浙江德宁实业有限公司,浙江德宁实业
青岛海尔科技投资有限公司,海尔投资
佛山市澜石炜联不锈钢制品有限公司,澜石炜联
Chimera Financial Investment,Chimera
深圳市凯信资本投资管理有限公司,凯信资本
Wise Seed Limited,Wise Seed
上海曦丞企业管理咨询事务所（有限合伙）,曦丞企业管理
云南天枢玉衡股权投资基金管理有限公司,云南天枢玉衡投资
宁波吉洋商务咨询有限公司,宁波吉洋商务咨询
兰州奔马汽车出租有限公司,奔马汽车出租
Parma Way Investment Ltd,Parma Way Investment
深圳市金色胡杨创业投资合伙企业（有限合伙）,金色胡杨创投
深圳中恒星光金融控股有限公司,中恒星光金融控股
欧芮科技有限公司,欧芮科技
广西北港创业投资有限公司,西江创投
杭州中元创富资产管理有限公司,杭州中元创富资产
瑞鑫点教（北京）科技有限公司,瑞鑫点教
上海栈道投资管理有限公司,栈道资本
杭州毓颜投资管理有限公司,杭州毓颜
北京鼎泰泽丰投资管理有限公司,北京鼎泰泽丰投资
西安投资控股有限公司,西安投资控股
东亚联丰投资管理（深圳）有限公司,东亚联丰投资
鸿富创新（杭州）有限公司,鸿富创新
BnkToTheFuture,BnkToTheFuture
青岛金石润汇投资管理有限公司,金石润汇
海南晟通私募基金管理有限公司,晟通私募基金
北京市贤聚源投资管理有限公司,北京市贤聚源投资
明溪县晴川医药投资企业（有限合伙）,明溪县晴川医药投资
青岛汇隆华泽投资有限公司,汇隆华泽
珺文投资管理（海宁）有限公司,珺文投资海宁
国家电投集团浙江新能源有限公司,浙江新能源
Eastern Bell Capital XI Investment Limited,Eastern Bell Capital XI Investment
中食科创基金管理（北京）有限公司,中食科创基金管理
铜陵精达铜材（集团）有限责任公司,精达铜材集团
合肥中金活动房安装工程有限公司,合肥中金活动房安装工程
常州凯璞庭资本管理有限公司,常州凯璞庭资本
青岛旅投中骏私募基金管理有限公司,旅投中骏
广东和赢资产管理有限责任公司,和赢资产
嘉兴晋丰私募基金管理有限公司,晋丰私募基金
内蒙古库得投资管理有限责任公司,内蒙古库得投资
合众集团,合众
申万宏源投资管理（亚洲）有限公司,亚洲申万宏源资管
凯信投资管理有限公司,凯信投资
上海资财股权投资基金管理股份有限公司,资财基金
臣君（北京）资产管理有限公司,臣君资产
深圳上德谷投资管理有限公司,深圳上德谷投资
南京瑞椿投资管理合伙企业（有限合伙）,瑞椿投资
深圳市磐信惠富资本管理有限公司,深圳磐信惠富资管
上海罗颉思投资管理有限公司,上海罗颉思
上海宝泓世纪股权投资基金管理有限公司,深圳华康顺景
海潮私募基金管理（珠海横琴）有限公司,海南海潮投资
深圳前海玖瀛资产管理有限公司,前海玖瀛
上海渔夫丁企业管理中心（有限合伙）,上海渔夫丁企管
珠海沐恒股权投资合伙企业（有限合伙）,珠海沐恒股权投资
福州市金融控股集团有限公司,福州金控
上海景行仁和智本投资管理有限公司,景行仁和智本
Green Spark Investment Limited,Green Spark Investment
上海大墉资产管理有限公司,上海大墉资产
武汉经开产业投资基金管理有限公司,武汉经开产投
Zero2IPO CV1 Limited,Zero2IPO CV1
上海汇勤股权投资管理有限公司,汇勤资本
BEEVEST CAPITAL LIMITED,BEEVEST CAPITAL
杭州鲸泓投资管理有限公司,杭州鲸泓投资管理有限公司
帕拉根贸易有限公司,帕拉根贸易
深圳华尔资本管理有限公司,华尔资本
广东凯普生物科技股份有限公司,凯普生物
华威国际集团,华威国际
上海多璨投资管理有限公司,上海多璨投资管理有限公司
Broadhaven Capital Partners,Broadhaven Capital Partners
杭州暾澜投资管理有限公司,暾澜投资
上海治钧投资管理有限公司,治钧投资
青岛象渊投资管理有限责任公司,青岛象渊投资
